Word,tfidf
برنامه‌هام,1.3896282332820331e-05
ورشکست,0.0
شدی،,0.0
قلبشم,1.3896282332820331e-05
ضعیفه,0.0
شانسمون,1.3896282332820331e-05
‏تمام,0.0
مخصوص,0.0
بتونم,0.0
‏علم,1.3896282332820331e-05
مثانتم,1.3896282332820331e-05
دربیاری,1.0257408690029203e-05
بالاسرت,5.128704345014602e-06
‏رفیق,2.7792564665640662e-05
،صبح,1.3896282332820331e-05
بیدارت,5.128704345014602e-06
وقتایی,0.0
واشه،,1.3896282332820331e-05
‏یک,0.0
مکان,0.0
فردی,0.0
کیفها,1.3896282332820331e-05
خمیردندون,1.3896282332820331e-05
خب؟,0.0
برمیگشت,0.0
سوغاتی,5.128704345014602e-06
خوابش,0.0
‏تقريبا,1.3896282332820331e-05
٩٧.٣٪,1.3896282332820331e-05
گروههاى,1.3896282332820331e-05
تواشيح,1.3896282332820331e-05
يقه,1.3896282332820331e-05
اسكى,1.3896282332820331e-05
كت,1.3896282332820331e-05
پوشن,1.3896282332820331e-05
میفرماید,2.7792564665640662e-05
‏داعش,1.3896282332820331e-05
ویدیوی,0.0
فینگیلیش,5.128704345014602e-06
می‌نویسن,1.3896282332820331e-05
‏خیلی,0.0
می‌گن,0.0
بدشون,0.0
می‌آد،,1.3896282332820331e-05
می‌آد,0.0
راضین,5.128704345014602e-06
داد،,1.0257408690029203e-05
دوستم‌,5.128704345014602e-06
سرشم,1.3896282332820331e-05
برندارم,5.128704345014602e-06
یداللهی,2.7792564665640662e-05
برادر,0.0
مرحوم,0.0
درگذشت,0.0
شبنم,5.128704345014602e-06
رحمتیان,1.3896282332820331e-05
جمشيد,1.3896282332820331e-05
نريد،,1.3896282332820331e-05
روحتون,1.0257408690029203e-05
خرابى,1.3896282332820331e-05
فرهنگى,1.3896282332820331e-05
بیکاری,0.0
بزارم،,1.3896282332820331e-05
نمیتونید,0.0
آیفون,0.0
اندروید,2.7792564665640662e-05
ایفون,0.0
نمی‌فهمم,0.0
حلقه‌شو,1.3896282332820331e-05
رودخونه,1.0257408690029203e-05
شعرای,1.3896282332820331e-05
حسین,0.0
منزوی,5.128704345014602e-06
وحشی‌بافقی,1.3896282332820331e-05
متال‌باز,1.3896282332820331e-05
شعرِ,1.3896282332820331e-05
تحصیلات,0.0
ناموسش,1.3896282332820331e-05
بطرى,1.3896282332820331e-05
توصندوق,1.3896282332820331e-05
عقب،ماشين,1.3896282332820331e-05
ميداد.براش,1.3896282332820331e-05
خوشبوكننده,1.3896282332820331e-05
اسانس,1.3896282332820331e-05
مرگش,0.0
مكانهايي,2.7792564665640662e-05
تئاتر,0.0
سينما,5.5585129331281325e-05
سلفي,2.7792564665640662e-05
نگيرين,2.7792564665640662e-05
سريا,2.7792564665640662e-05
سلفياتون,1.3896282332820331e-05
بيوفتيم,2.7792564665640662e-05
کالای,5.128704345014602e-06
عموما,1.0257408690029203e-05
دستگاهش,1.3896282332820331e-05
اولیه,0.0
کارگرشه,1.3896282332820331e-05
گذشت،,0.0
دینمو,1.3896282332820331e-05
کنم،گفت,1.3896282332820331e-05
سرکوچه،,1.3896282332820331e-05
منظورمو,5.128704345014602e-06
نگرفت,0.0
لباسا,5.128704345014602e-06
تنمون,5.128704345014602e-06
ناصرالدّین,1.3896282332820331e-05
شاه،,1.3896282332820331e-05
حرمسرا,1.3896282332820331e-05
مافا,1.3896282332820331e-05
وول,1.3896282332820331e-05
میخورد،,5.128704345014602e-06
آخرشم,0.0
قلیونا,5.128704345014602e-06
کوچکتر,1.3896282332820331e-05
علیت,1.3896282332820331e-05
خوندم؟,1.3896282332820331e-05
میشه؟گفت,1.3896282332820331e-05
ریزِن,1.3896282332820331e-05
معلول,5.128704345014602e-06
مرزون,1.3896282332820331e-05
تایی,0.0
فیلتر،,5.128704345014602e-06
روتوش,5.128704345014602e-06
٣چیز,1.3896282332820331e-05
رودخونه‌های,5.128704345014602e-06
شیخی,1.3896282332820331e-05
گفتند,0.0
مه‌رویی,1.3896282332820331e-05
رقیبان,1.3896282332820331e-05
خفته،,1.3896282332820331e-05
تقوا,1.3896282332820331e-05
بماند؟,1.3896282332820331e-05
مه‌رو,1.3896282332820331e-05
بماند,0.0
بدگویان,1.3896282332820331e-05
نماند,0.0
نمایندگی,0.0
گرون‌تر,5.128704345014602e-06
جاهايي,1.3896282332820331e-05
طبيعت,2.564352172507301e-05
ريختن,2.7792564665640662e-05
كشفش,1.3896282332820331e-05
دايي,1.3896282332820331e-05
مدرك,4.1688846998461e-05
روانشناسي,1.3896282332820331e-05
كودك,1.3896282332820331e-05
برميداره,1.3896282332820331e-05
آرايش,5.128704345014602e-06
٦,1.0257408690029203e-05
نمياره,1.3896282332820331e-05
پولاتون,1.3896282332820331e-05
کامپیوتری,1.3896282332820331e-05
شده.همه,1.3896282332820331e-05
باکس,0.0
میکنن.از,1.3896282332820331e-05
تفریحات,5.128704345014602e-06
نیست.دیگه,1.3896282332820331e-05
مورچه,0.0
نمیزنه,0.0
نچسید,1.3896282332820331e-05
گل‌های,5.128704345014602e-06
فرش,0.0
پژمرده,5.128704345014602e-06
نمیفهمم,0.0
نبينيد,1.3896282332820331e-05
چيو,1.0257408690029203e-05
زرتي,1.3896282332820331e-05
انكه,1.3896282332820331e-05
برفت,5.128704345014602e-06
میسازمت,1.3896282332820331e-05
گذرونده،,2.7792564665640662e-05
عاشقاست،,1.3896282332820331e-05
مارکوپلو,1.3896282332820331e-05
دلایل,0.0
سرماخوردن,1.3896282332820331e-05
قبلش,0.0
نخوردم,0.0
‏شخصی,1.3896282332820331e-05
برایم,0.0
کرد،در,1.3896282332820331e-05
ساختی،,1.3896282332820331e-05
میتوانستی,5.128704345014602e-06
ملاقات,0.0
استادمون,5.128704345014602e-06
هیدرولیک,1.3896282332820331e-05
60,0.0
قیمتش,0.0
نخرید,5.128704345014602e-06
نیومد،,1.3896282332820331e-05
40,0.0
پاسش,4.1688846998461e-05
پسرای,0.0
پسرهای,5.128704345014602e-06
71,5.128704345014602e-06
روزماشین,1.3896282332820331e-05
میسازم,1.3896282332820331e-05
2000سال,1.3896282332820331e-05
تهوع,0.0
بارداری^__^,1.3896282332820331e-05
برمیگردم,0.0
مبدا،,1.3896282332820331e-05
فهمیدن,0.0
مورچه‌ها,5.128704345014602e-06
ژیمناستیک,5.128704345014602e-06
پشتک,5.128704345014602e-06
فلانه,5.128704345014602e-06
آتشنشانی,1.3896282332820331e-05
مامورا,5.128704345014602e-06
کو؟,0.0
نزنم؟,1.3896282332820331e-05
عينكى,1.3896282332820331e-05
بهترى,4.1688846998461e-05
فینال,0.0
آرزوها,2.564352172507301e-05
الکیه,2.7792564665640662e-05
ارزو,5.128704345014602e-06
اونايي,2.7792564665640662e-05
مزخرف,0.0
گوشيشون,1.3896282332820331e-05
چاه,0.0
ارزوها,1.3896282332820331e-05
100,0.0
مساوی,1.0257408690029203e-05
علیرضا‌ها,1.3896282332820331e-05
آرزوی,0.0
آرزوش,5.128704345014602e-06
نرسه,0.0
خواجه,1.5386113035043807e-05
امیری,5.128704345014602e-06
‏كل,1.3896282332820331e-05
نذر,0.0
دخيل,1.3896282332820331e-05
ميبنديم،,1.3896282332820331e-05
ميپريم,1.3896282332820331e-05
يكيشون,5.128704345014602e-06
جوشم,1.3896282332820331e-05
جویای,1.0257408690029203e-05
ميترسند,1.3896282332820331e-05
صبحِ,5.128704345014602e-06
‏چيزي,2.7792564665640662e-05
٩٧,1.3896282332820331e-05
همكلاسيام,1.3896282332820331e-05
چهاردهم,0.0
حسرتی,1.3896282332820331e-05
کارمند,0.0
وامش,1.3896282332820331e-05
نصبش,1.3896282332820331e-05
نوتيفيكيشن,2.7792564665640662e-05
شوهرشون,5.128704345014602e-06
حواسشون,0.0
منقل،سیخ،پیکنیک،فلاسک،پاسور,1.3896282332820331e-05
تنباکو,1.3896282332820331e-05
دوسیب,1.3896282332820331e-05
زباله,0.0
ز,0.0
خرمی,1.3896282332820331e-05
خندد,1.3896282332820331e-05
كامروا,1.3896282332820331e-05
شايعه,5.128704345014602e-06
😀,5.128704345014602e-06
قلنجامو,1.3896282332820331e-05
بشكونه,1.3896282332820331e-05
عاشقاست,1.3896282332820331e-05
‏توو,5.128704345014602e-06
سلفياتوون,1.3896282332820331e-05
خووب,1.3896282332820331e-05
بخریم,0.0
‏جان,1.3896282332820331e-05
مدلهای,1.3896282332820331e-05
شارژرو,5.128704345014602e-06
پوزیشن,5.128704345014602e-06
قمبل,1.3896282332820331e-05
دیسک,5.128704345014602e-06
‏راننده,2.7792564665640662e-05
آژانس,0.0
صداي,1.0257408690029203e-05
ماشينت،گفت,1.3896282332820331e-05
پولي,5.128704345014602e-06
آقااااا,5.128704345014602e-06
نمی‌ذارن,1.3896282332820331e-05
بیارن،,5.128704345014602e-06
پیشبند,1.3896282332820331e-05
ببندی,5.128704345014602e-06
‏وسط,0.0
پانتومیم,1.0257408690029203e-05
تشخیص,0.0
دادن،میخواستم,1.3896282332820331e-05
بفهمونم,0.0
سگ،نه,1.3896282332820331e-05
فازش,5.128704345014602e-06
شکلی,0.0
میذاشت؟,1.3896282332820331e-05
غیرمعمولیه,1.3896282332820331e-05
تيك,2.7792564665640662e-05
تاك,1.3896282332820331e-05
بلندتر,1.0257408690029203e-05
نبودش,0.0
بياره,1.3896282332820331e-05
گوشش،,1.3896282332820331e-05
فارغ‌التحصیلیِ,1.3896282332820331e-05
گلادیاتور,1.3896282332820331e-05
کلاه‌ها,1.3896282332820331e-05
بهر,0.0
لذتی,2.0514817380058407e-05
تصویری,0.0
مهمونها,1.3896282332820331e-05
انگيز…,1.3896282332820331e-05
بخونه،,5.128704345014602e-06
مانكن,1.3896282332820331e-05
پارميدای,1.3896282332820331e-05
كو؟,5.128704345014602e-06
چجورى,1.3896282332820331e-05
میفرستید،حداقل,1.3896282332820331e-05
بچهاتون,1.3896282332820331e-05
بحثای,2.7792564665640662e-05
خانوادگیمون,0.0
وسطِ,1.3896282332820331e-05
پوستش,1.0257408690029203e-05
درمیاد,0.0
بپوشی,0.0
گرمه,0.0
سرده,1.5386113035043807e-05
بشی،,0.0
بخشه.بخش,1.3896282332820331e-05
مخالفه.بخش,1.3896282332820331e-05
مخالفه.دختر,1.3896282332820331e-05
بخشه،,1.3896282332820331e-05
خیره,0.0
برگه,0.0
چسبوندیم,1.3896282332820331e-05
نوشتیم,5.128704345014602e-06
مهمانان,5.128704345014602e-06
معیار,0.0
پارکینگ,0.0
وایستی,1.3896282332820331e-05
جنازه,0.0
می‌پرسه,0.0
برسند،,1.3896282332820331e-05
نشینند,1.3896282332820331e-05
روزاش,1.3896282332820331e-05
کوتاهه،,5.128704345014602e-06
عصره,1.3896282332820331e-05
تفريقُ,1.3896282332820331e-05
نگرفتي,1.3896282332820331e-05
سردرد,0.0
نداشتنی,1.3896282332820331e-05
بدترين,2.7792564665640662e-05
آسيب,0.0
خاصى,2.7792564665640662e-05
نشتی,5.128704345014602e-06
میمونه،,0.0
صدایی,0.0
میکُشتت,1.3896282332820331e-05
جوابتوداده,1.3896282332820331e-05
یانه,5.128704345014602e-06
ومیبینی,1.3896282332820331e-05
Is,1.3896282332820331e-05
typing,0.0
بدره,5.128704345014602e-06
میکنید،,5.128704345014602e-06
دلسرد,1.0257408690029203e-05
موز,0.0
خرما,0.0
گرمی,1.0257408690029203e-05
رفقامون,1.3896282332820331e-05
کوییز,2.7792564665640662e-05
کنیگزو,1.3896282332820331e-05
دیده،,5.128704345014602e-06
بیناییشو,1.3896282332820331e-05
عید،,0.0
برگشته‌ایم,1.3896282332820331e-05
روال,0.0
عادی‌تر,1.3896282332820331e-05
روزمرگی,0.0
دخترم,0.0
دوستاشم,1.3896282332820331e-05
راهتون,1.3896282332820331e-05
همونیم,1.0257408690029203e-05
مشقامو,5.128704345014602e-06
غروب,0.0
‏ازظرف,1.3896282332820331e-05
وبد,1.3896282332820331e-05
کنارهم,1.3896282332820331e-05
بخوری،,1.0257408690029203e-05
‏فراموش,1.3896282332820331e-05
خانوادمون,0.0
مرزبانان,1.3896282332820331e-05
سربازان,5.128704345014602e-06
مامانِ,1.3896282332820331e-05
معلمه،,1.3896282332820331e-05
امتحانی,1.0257408690029203e-05
ابتداییو,1.3896282332820331e-05
میداد؛,1.3896282332820331e-05
مترادف,1.3896282332820331e-05
هالك,1.3896282332820331e-05
نهايت,5.128704345014602e-06
ميزاشتنم,1.3896282332820331e-05
تبليغ,5.128704345014602e-06
اداى,1.3896282332820331e-05
شرك,1.3896282332820331e-05
‏ایرج,1.3896282332820331e-05
جنتی,1.3896282332820331e-05
‌عطایی,1.3896282332820331e-05
بیت,0.0
آنچه,0.0
صنعتی,0.0
سنگک,0.0
بهتون،,5.128704345014602e-06
زمانهای,1.3896282332820331e-05
کینگز,1.3896282332820331e-05
نوعی,0.0
زدنه,5.128704345014602e-06
نزدن,0.0
تباه,1.5386113035043807e-05
معلما,0.0
معلمای,5.128704345014602e-06
پرورشی,0.0
میدونستن,2.7792564665640662e-05
اصلیشون,5.128704345014602e-06
میشینیم,5.128704345014602e-06
میزنیم،,1.3896282332820331e-05
بابامم,0.0
جلا,5.128704345014602e-06
‏پول,5.128704345014602e-06
ربع,0.0
١٠,0.0
ربعه,0.0
زندگیتون,0.0
متری,0.0
تشنش,1.3896282332820331e-05
روستا,5.128704345014602e-06
میگیرنش,5.128704345014602e-06
ماهیانه,0.0
چقده؟,1.3896282332820331e-05
عدده,1.3896282332820331e-05
خدايا,0.0
هى,5.128704345014602e-06
شكرت,5.128704345014602e-06
بدیا,1.3896282332820331e-05
حافظه,0.0
مدتمون,1.3896282332820331e-05
معده,0.0
نمیکنه؟,5.128704345014602e-06
شاملو,0.0
اکثر,0.0
حرفای,0.0
زدن،,1.5386113035043807e-05
رنجی,5.128704345014602e-06
خسته‌ام,5.128704345014602e-06
آنِ,1.3896282332820331e-05
چطوره،,5.128704345014602e-06
نیستم،,0.0
‏اشتباهی,1.3896282332820331e-05
دلستر,1.0257408690029203e-05
بازکردم,1.3896282332820331e-05
‏معده,1.3896282332820331e-05
عرق,0.0
ورداشتم,0.0
سرکشیدم,1.3896282332820331e-05
فی,5.128704345014602e-06
خالدونم,1.3896282332820331e-05
مِلو,1.3896282332820331e-05
آخرسر,5.128704345014602e-06
بودا,5.128704345014602e-06
نعناع,1.3896282332820331e-05
‏خوبيِ,1.3896282332820331e-05
عصباني,1.3896282332820331e-05
فارسي,2.7792564665640662e-05
خوارمادر,1.3896282332820331e-05
ميدي,1.3896282332820331e-05
نميفهمه,1.3896282332820331e-05
‏كاشكي,2.7792564665640662e-05
قابليت,1.3896282332820331e-05
نوتيفيكيش,1.3896282332820331e-05
پولدارميره,1.3896282332820331e-05
عقده,0.0
مجرديشو,1.3896282332820331e-05
شوهرجبران,1.3896282332820331e-05
دخترِ,1.3896282332820331e-05
ازيه,1.3896282332820331e-05
جنم,5.128704345014602e-06
پولدارميسازه,1.3896282332820331e-05
‏کفش,1.3896282332820331e-05
اعصابت,5.128704345014602e-06
دراری,1.3896282332820331e-05
پاشنش,1.3896282332820331e-05
نمیپوشم،,1.3896282332820331e-05
مساله,0.0
رختخواب,0.0
مساله‌ی,1.3896282332820331e-05
‏بچه‌های,5.128704345014602e-06
بوس,0.0
فریادِ,1.3896282332820331e-05
نونوایی,0.0
‏املت,1.3896282332820331e-05
پیاز,0.0
‏فرق,1.3896282332820331e-05
گوسفندها,5.128704345014602e-06
گوسفندا,5.128704345014602e-06
زمينه,1.3896282332820331e-05
اظهارنظر,5.128704345014602e-06
نصيحت,2.7792564665640662e-05
نميكنند,1.3896282332820331e-05
می‌خنده,1.3896282332820331e-05
ویدیویی،,1.3896282332820331e-05
متقارن,1.3896282332820331e-05
‏ایام,1.3896282332820331e-05
علاقه‌مندیم,5.128704345014602e-06
سپری,0.0
‏امکان,1.3896282332820331e-05
میشه،نسیم,1.3896282332820331e-05
قناری,0.0
خواندن,0.0
‏قبلاً,5.128704345014602e-06
جايي,2.7792564665640662e-05
فتح,0.0
پرچم,0.0
ميزدن,1.3896282332820331e-05
‏چينيه,1.3896282332820331e-05
ميدويد,1.3896282332820331e-05
ميزدم,2.7792564665640662e-05
آبي,1.3896282332820331e-05
قسم,0.0
مصرعی,1.3896282332820331e-05
سیزدهم,0.0
عالم,0.0
درم,1.0257408690029203e-05
هدفون,1.0257408690029203e-05
رنج,5.128704345014602e-06
قیمتی,0.0
بالاتری,5.128704345014602e-06
منه،,1.0257408690029203e-05
چیزای,0.0
‏دوران,1.5386113035043807e-05
تراش,0.0
میتراشیدی,1.3896282332820331e-05
اشغال,0.0
میداشت,1.0257408690029203e-05
ترسناک‌تر,1.3896282332820331e-05
کرده،,0.0
مردیه,1.3896282332820331e-05
سیگارش,1.3896282332820331e-05
ایتالیا,0.0
پیزا,5.128704345014602e-06
دیوارش,1.3896282332820331e-05
اسپری,0.0
اکبرو,1.3896282332820331e-05
هاشم,1.3896282332820331e-05
1390/8/9,1.3896282332820331e-05
بالاااااااس,1.3896282332820331e-05
کجاست,0.0
تو؟,0.0
واقعیت,0.0
میپوشید,1.0257408690029203e-05
آستین,5.128704345014602e-06
نپوشید,5.128704345014602e-06
عروسیا,0.0
دانمارکی,5.128704345014602e-06
بارونه,1.3896282332820331e-05
میخونند,2.7792564665640662e-05
😍😍😊😊,1.3896282332820331e-05
‏فرمول,1.3896282332820331e-05
شيميايى,1.3896282332820331e-05
تشكيل,2.7792564665640662e-05
دهنده,0.0
هواى,1.3896282332820331e-05
درتصویربالا,1.3896282332820331e-05
کدام,0.0
میچرخد؟🤔,1.3896282332820331e-05
ماكارونی,1.3896282332820331e-05
بدمزه,5.128704345014602e-06
توهین,0.0
نمیشد,0.0
ناتانائیل,1.3896282332820331e-05
بدان,1.5386113035043807e-05
آگاه,0.0
بدر؟,1.3896282332820331e-05
دوازده,0.0
بدهکاره,0.0
مجبوریم,0.0
بخندیم,0.0
رفاقت،,1.3896282332820331e-05
روت,0.0
احمقایی,1.3896282332820331e-05
می‌رسن,1.0257408690029203e-05
اصفهان‌تهران,1.3896282332820331e-05
سه‌ساعته,1.3896282332820331e-05
کلن,1.5386113035043807e-05
حالیته,1.3896282332820331e-05
سفر؟,1.3896282332820331e-05
هروز,0.0
اپلیکیشن,0.0
مدیرعاملش,1.3896282332820331e-05
نیستم؟,5.128704345014602e-06
گوشیو,0.0
فرصتتان,1.3896282332820331e-05
گویید,1.3896282332820331e-05
غفلت,4.1688846998461e-05
بودیم،,0.0
درآیید,1.3896282332820331e-05
زیانکارانید,1.3896282332820331e-05
سال۱۴۰۰خیلی,1.3896282332820331e-05
میزدن،,1.3896282332820331e-05
میکنین؟,2.0514817380058407e-05
هیس،,1.3896282332820331e-05
دوشنبه‌ی,2.7792564665640662e-05
اونجايي,1.3896282332820331e-05
دیدی،,5.128704345014602e-06
میبینیو,1.3896282332820331e-05
میمیری,0.0
دونفرن,1.3896282332820331e-05
مسعودبهنود,1.3896282332820331e-05
نفره؟,1.3896282332820331e-05
واای,5.128704345014602e-06
مومن,5.128704345014602e-06
بتونی,0.0
هشتا,2.7792564665640662e-05
اكسپت,1.3896282332820331e-05
بازيِ,1.3896282332820331e-05
پرسپوليس,2.7792564665640662e-05
طریقه,5.128704345014602e-06
چسب,0.0
زخم،,1.3896282332820331e-05
کتکت,5.128704345014602e-06
‏صنعت,1.3896282332820331e-05
نفتیا,1.3896282332820331e-05
شرتشون,1.3896282332820331e-05
بردن،,5.128704345014602e-06
استقلالیا,1.5386113035043807e-05
پیرهنشون,5.128704345014602e-06
چشمانی,1.3896282332820331e-05
شین؟,5.128704345014602e-06
حكايت,1.3896282332820331e-05
كسانى,1.3896282332820331e-05
ادبيات,1.3896282332820331e-05
وايبر,2.7792564665640662e-05
شناختن,1.3896282332820331e-05
اهوازیمون,1.3896282332820331e-05
اهواز,0.0
عقبش,2.7792564665640662e-05
خوبه.کلاس,1.3896282332820331e-05
نیمکت,5.128704345014602e-06
سینما,0.0
ردیف,5.128704345014602e-06
نگرانه,1.3896282332820331e-05
کاره‌ای,2.7792564665640662e-05
روزو,1.3896282332820331e-05
پیراهن,0.0
مردانه،,1.3896282332820331e-05
زنانه،,1.3896282332820331e-05
بچگانه،,1.3896282332820331e-05
گونی،,1.3896282332820331e-05
به‌شون,1.3896282332820331e-05
برگش,1.3896282332820331e-05
آتئیستارم,1.3896282332820331e-05
نبودن،,0.0
نامحرم,1.3896282332820331e-05
دس,1.3896282332820331e-05
‏امشب,1.0257408690029203e-05
جنگلی,0.0
چراغاشو,1.3896282332820331e-05
درختاش,1.3896282332820331e-05
جیبم,0.0
نمیدونستم,1.0257408690029203e-05
انداخته,0.0
باغچه,5.128704345014602e-06
گندم,1.0257408690029203e-05
میپاشید,1.3896282332820331e-05
‏دروغ,1.0257408690029203e-05
شکمت,1.3896282332820331e-05
دوستاني,1.3896282332820331e-05
شيش,2.7792564665640662e-05
كنندعرض,1.3896282332820331e-05
جماعت,0.0
دونمره,1.3896282332820331e-05
انضباطش,1.3896282332820331e-05
دموکراسی,2.7792564665640662e-05
راستگویی,1.3896282332820331e-05
سرويسه,2.7792564665640662e-05
بهشم,1.3896282332820331e-05
هركه,1.3896282332820331e-05
درگه,1.3896282332820331e-05
مقرب,1.3896282332820331e-05
بلا,0.0
بيشترش,1.3896282332820331e-05
ميدهند,1.3896282332820331e-05
فهميديم,1.0257408690029203e-05
خستگيمون,1.3896282332820331e-05
اوناییکه,1.3896282332820331e-05
22,0.0
دیماه,1.3896282332820331e-05
اومدن،,5.128704345014602e-06
هموناییم,1.3896282332820331e-05
سیزده‌بدر,0.0
میمونیم,0.0
نرده,4.1688846998461e-05
خوردنای,1.3896282332820331e-05
‏فیلمی,1.3896282332820331e-05
خشم,0.0
کاربران,0.0
شد/زن,1.3896282332820331e-05
کویتی,5.128704345014602e-06
خدمتکار,1.3896282332820331e-05
اتیوپیایی,1.3896282332820331e-05
ساختمان,0.0
فیلمبرداری,0.0
ازاو,1.3896282332820331e-05
کوکو,0.0
کی1,1.3896282332820331e-05
تکه,1.5386113035043807e-05
حرفهای,0.0
قشنگ،,1.3896282332820331e-05
سعید,0.0
خالتم,1.3896282332820331e-05
موسوی,5.128704345014602e-06
گودرزی,1.5386113035043807e-05
دورهمی,0.0
چرک,0.0
پیرهنی,1.3896282332820331e-05
تونست,0.0
نوید,0.0
محمدزاده,0.0
انداخت،,1.3896282332820331e-05
موفقیتشو,2.7792564665640662e-05
نداری؟,5.128704345014602e-06
امثال,1.5386113035043807e-05
هنرشو,1.3896282332820331e-05
میسوزن,1.3896282332820331e-05
ها،سبزه,1.3896282332820331e-05
مکن,1.0257408690029203e-05
طلوع,0.0
میزنند,1.3896282332820331e-05
;,0.0
‏معده‌ام,1.3896282332820331e-05
صبحانه‌ی,1.3896282332820331e-05
طلب,0.0
می‌کرد,0.0
درختها,1.0257408690029203e-05
مغول,4.1688846998461e-05
مزگان,2.7792564665640662e-05
‏سيزده,1.3896282332820331e-05
‏بهشت,2.7792564665640662e-05
همینجاست،,1.3896282332820331e-05
چشای,5.128704345014602e-06
کسی‌که,1.3896282332820331e-05
‏انتظارم,5.128704345014602e-06
دستمو,0.0
ببرنم,5.128704345014602e-06
قصر,0.0
اینم,0.0
کافی،,5.128704345014602e-06
تاالان,0.0
بدرتون,0.0
😊❤️,1.3896282332820331e-05
‏ولى,4.1688846998461e-05
راهِ,0.0
بازگشت,0.0
سيبيل،,1.3896282332820331e-05
بذارى،,2.7792564665640662e-05
سيبيل,1.3896282332820331e-05
نميتونى,1.3896282332820331e-05
بزنيش,1.3896282332820331e-05
دوا,5.128704345014602e-06
خواهرش,0.0
‏سیزده,2.7792564665640662e-05
میکردم،,0.0
دیشبو,5.128704345014602e-06
،از,1.0257408690029203e-05
‏بدی,1.0257408690029203e-05
نمیذاشت,1.3896282332820331e-05
۱۳به,1.3896282332820331e-05
در،,1.0257408690029203e-05
برادِر,1.3896282332820331e-05
وسطی,5.128704345014602e-06
می‌بندی,2.7792564665640662e-05
والیبال,0.0
۱۷-۱۸,5.128704345014602e-06
سالگی،,1.3896282332820331e-05
۱,0.0
نقشه,0.0
قندخون,1.3896282332820331e-05
وفروش,1.3896282332820331e-05
ویروس,0.0
ایدز,0.0
واردبدن,1.3896282332820331e-05
توتلگرام,1.3896282332820331e-05
هشدارمیده,1.3896282332820331e-05
مادربزرگ,0.0
چمن,0.0
تحت,0.0
موسوی،,1.3896282332820331e-05
اعراب,5.128704345014602e-06
اموختند,1.3896282332820331e-05
خلوته,0.0
معیاری,5.128704345014602e-06
انا,5.128704345014602e-06
الیه,0.0
المدرسه,1.3896282332820331e-05
الدانشگاه,1.3896282332820331e-05
الکار,1.3896282332820331e-05
مثکه,1.3896282332820331e-05
افتاد،هیچی,1.3896282332820331e-05
خوبیه،درسته,1.3896282332820331e-05
سمیه،,1.3896282332820331e-05
ميز,5.5585129331281325e-05
چوبى,5.128704345014602e-06
كپشن,1.3896282332820331e-05
طورته,1.3896282332820331e-05
واقعى,1.3896282332820331e-05
ميخواستى,1.3896282332820331e-05
برى,5.128704345014602e-06
جنگلو,1.3896282332820331e-05
ميزدى,1.3896282332820331e-05
13به,1.3896282332820331e-05
بیارید,0.0
یسالی,1.3896282332820331e-05
جنگل،,5.128704345014602e-06
میرینه،,5.128704345014602e-06
طبیعتن,5.128704345014602e-06
ساعات,0.0
نتيجه,5.128704345014602e-06
ميرسن,1.3896282332820331e-05
يونجه,1.3896282332820331e-05
نزنين،,1.3896282332820331e-05
گير,0.0
افتادين,1.3896282332820331e-05
جفتک,1.0257408690029203e-05
كس,1.0257408690029203e-05
سرزنش,0.0
عزيز،,1.3896282332820331e-05
خشايارشاه,1.3896282332820331e-05
٥٠٠,1.3896282332820331e-05
عام,0.0
كردن،,1.0257408690029203e-05
مياى,2.7792564665640662e-05
نشى,5.128704345014602e-06
ميخونه,5.128704345014602e-06
شوکه,0.0
۱۰درصد,1.3896282332820331e-05
‏والیبالیست,1.3896282332820331e-05
قهرمانای,1.3896282332820331e-05
بدمینتون,1.3896282332820331e-05
چادرمون,1.3896282332820331e-05
پیشروی,5.128704345014602e-06
ميخوايد,1.0257408690029203e-05
شلوارتونو,1.3896282332820331e-05
بكشيد,4.1688846998461e-05
مونديم,1.3896282332820331e-05
پيشمون,1.3896282332820331e-05
بخونيم,1.3896282332820331e-05
احتمالن,1.3896282332820331e-05
ساعد,5.128704345014602e-06
‏هرچی,1.3896282332820331e-05
آخرشب,5.128704345014602e-06
نوای,1.0257408690029203e-05
سیاه,0.0
کلفت,5.128704345014602e-06
چروک,5.128704345014602e-06
الاغی,1.3896282332820331e-05
افتادی,1.0257408690029203e-05
‏میخواین,1.3896282332820331e-05
نبات,0.0
سردیتون,1.3896282332820331e-05
شوکم,1.3896282332820331e-05
‏گون,1.3896282332820331e-05
نسيم,5.128704345014602e-06
برميگردي؟نسيم,1.3896282332820331e-05
لياقتت,1.3896282332820331e-05
گون,4.1688846998461e-05
تورو,0.0
كيا,2.7792564665640662e-05
اكوسيستم,1.3896282332820331e-05
‏یکم,1.0257408690029203e-05
پستای,5.128704345014602e-06
کوتاهه,1.0257408690029203e-05
-بیا,1.3896282332820331e-05
گازت,1.3896282332820331e-05
^__^,1.3896282332820331e-05
‏رفتين,1.3896282332820331e-05
نشستين,1.3896282332820331e-05
٤٠٠,1.3896282332820331e-05
نيل,1.3896282332820331e-05
آرمسترانگ,1.3896282332820331e-05
|||,0.0
مشهورمون,1.3896282332820331e-05
‏ته,2.7792564665640662e-05
نهفته,5.128704345014602e-06
استعداد,0.0
یابیمون,1.3896282332820331e-05
قهرمان,0.0
دامن,0.0
چهارده,0.0
فروردینه,5.128704345014602e-06
میشویم,1.3896282332820331e-05
